100 , 0.1508598 , 0.0068853 , -0.5755570 , 0.0111137
101 , 0.1325186 , 0.0251822 , -0.3983786 , 0.0434796
102 , 0.0406266 , 0.4578670 , -0.5269671 , 0.0386433
103 , 0.0416452 , 0.4966917 , -0.1546430 , 0.4025983
104 , 0.0398051 , 0.5040572 , -0.3737806 , 0.0519331
105 , -0.0661945 , 0.2228939 , 0.2779291 , 0.2613496
106 , 0.1022851 , 0.0890680 , -0.5235771 , 0.0037314
107 , 0.0580147 , 0.3471657 , -0.3042942 , 0.0698658
108 , 0.1437143 , 0.0200478 , -0.4713674 , 0.0058318
109 , -0.0587266 , 0.3505138 , 0.1829942 , 0.2723206
10 , 0.0260894 , 0.6727951 , -0.0739131 , 0.6567334
110 , 0.0572470 , 0.3480013 , -0.2184112 , 0.2286188
111 , -0.0057507 , 0.9233388 , -0.1601025 , 0.3626858
112 , -0.0287515 , 0.6121541 , 0.2119799 , 0.3116647
113 , 0.0317712 , 0.5860610 , -0.0340703 , 0.8794311
114 , 0.1277306 , 0.0200039 , -0.5589804 , 0.0592247
115 , 0.0289334 , 0.6032057 , 0.0058182 , 0.9782393
116 , 0.0514543 , 0.3817198 , -0.3538687 , 0.0624717
117 , 0.0269436 , 0.6223044 , 0.1509099 , 0.5359882
118 , 0.0501209 , 0.4040338 , -0.0881816 , 0.6401975
119 , 0.0829520 , 0.1547548 , -0.0306770 , 0.8887390
11 , -0.0281090 , 0.6407627 , -0.0728451 , 0.6872012
120 , -0.0746476 , 0.1804476 , 0.3138729 , 0.2330479
121 , -0.0004344 , 0.9940292 , 0.0439653 , 0.8048221
122 , -0.0068949 , 0.9030224 , -0.3414004 , 0.0874146
123 , 0.0434284 , 0.4544069 , -0.1936299 , 0.3412206
124 , -0.0087962 , 0.8808435 , -0.2063980 , 0.3073029
125 , 0.0754958 , 0.1870654 , -0.2367963 , 0.3572991
126 , -0.0440072 , 0.4503400 , 0.2260665 , 0.2945081
127 , 0.0625267 , 0.2684082 , -0.4725180 , 0.0496323
128 , -0.0484547 , 0.3743730 , 0.2849084 , 0.3166668
129 , 0.0998544 , 0.0762009 , -0.0457632 , 0.8502360
12 , -0.0678705 , 0.2718203 , 0.0273181 , 0.8700628
130 , -0.0048505 , 0.9356534 , 0.0795123 , 0.6600425
131 , 0.0085138 , 0.8793323 , -0.4841242 , 0.0391382
132 , -0.0202938 , 0.7102814 , -0.0404349 , 0.8860006
133 , 0.0055092 , 0.9221758 , -0.1903139 , 0.3809109
134 , 0.0506798 , 0.3846769 , 0.1124575 , 0.5905668
135 , 0.0512047 , 0.3320614 , -0.0311996 , 0.9189827
136 , 0.0152293 , 0.7950924 , 0.2575382 , 0.1952644
137 , 0.0241869 , 0.6569758 , -0.3110549 , 0.1839092
138 , 0.1380450 , 0.0120257 , -0.3627364 , 0.2037162
139 , 0.0388379 , 0.4950536 , -0.0107778 , 0.9595370
13 , 0.0109635 , 0.8481385 , 0.1158377 , 0.6419831
140 , -0.0703507 , 0.2085853 , 0.5090429 , 0.0166323
141 , 0.0377776 , 0.5178206 , -0.0455311 , 0.8399361
142 , -0.0296036 , 0.5900988 , 0.0895335 , 0.6973570
143 , 0.0435621 , 0.4284306 , 0.0864705 , 0.7822116
144 , -0.0134378 , 0.8154235 , 0.0301916 , 0.8833605
145 , -0.0049701 , 0.9352312 , 0.0355625 , 0.8570784
146 , -0.0641837 , 0.2497213 , 0.3136576 , 0.2395015
147 , -0.0513609 , 0.3450051 , 0.1474059 , 0.5766425
148 , 0.0327315 , 0.5586207 , -0.1888598 , 0.4546949
149 , -0.0421315 , 0.4797217 , 0.1230451 , 0.5252297
14 , 0.0584707 , 0.2999501 , -0.2603691 , 0.2394505
150 , 0.0186721 , 0.7494094 , 0.0718157 , 0.7465862
151 , -0.0312096 , 0.5577116 , 0.2564561 , 0.3864857
152 , -0.0428984 , 0.4532772 , 0.2651615 , 0.1907953
153 , -0.0431267 , 0.4476150 , 0.4466438 , 0.0317375
154 , -0.0943178 , 0.0861856 , 0.2394853 , 0.3498090
155 , -0.0094006 , 0.8661439 , 0.2567257 , 0.2527179
156 , 0.0222099 , 0.6941945 , 0.0394181 , 0.8643043
157 , -0.0875957 , 0.1402761 , 0.2564237 , 0.1950858
158 , 0.0444679 , 0.4171714 , -0.4096450 , 0.0766029
159 , -0.0809002 , 0.1526578 , 0.4393519 , 0.0357569
15 , 0.0969309 , 0.0950181 , -0.5988418 , 0.0014092
160 , -0.0967298 , 0.0946197 , 0.3013835 , 0.1382349
161 , -0.1130810 , 0.0426725 , -0.1176171 , 0.6424255
162 , -0.0666468 , 0.2412721 , -0.0419843 , 0.8479790
163 , 0.0392831 , 0.5110161 , 0.0054030 , 0.9770440
164 , -0.0000240 , 1.0000000 , -0.1191724 , 0.5538495
165 , -0.0740461 , 0.1756961 , 0.2484074 , 0.4199626
166 , -0.1019900 , 0.0646941 , 0.4122355 , 0.1492570
167 , -0.0334447 , 0.5534369 , 0.2465850 , 0.2990226
168 , 0.0209654 , 0.7022770 , 0.0998876 , 0.6781834
169 , -0.0315309 , 0.5915346 , 0.2023745 , 0.2875792
16 , 0.0684031 , 0.2586545 , -0.1569099 , 0.4159639
170 , 0.0248774 , 0.6759908 , -0.0171924 , 0.9338180
171 , -0.0237931 , 0.6762096 , 0.1169111 , 0.6091641
172 , -0.0250529 , 0.6578057 , 0.1273361 , 0.6200139
173 , 0.0190176 , 0.7233283 , -0.0280775 , 0.9226814
174 , -0.0543859 , 0.2986716 , 0.4144689 , 0.1980619
175 , -0.0365792 , 0.5101907 , 0.2686773 , 0.2121411
176 , -0.0767857 , 0.1746837 , 0.3731064 , 0.0939831
177 , -0.1000024 , 0.0654212 , 0.6068772 , 0.0182768
178 , -0.0987250 , 0.0783074 , 0.5189228 , 0.0166933
179 , 0.0009274 , 0.9878475 , 0.1766370 , 0.3430398
17 , 0.0563185 , 0.3351651 , -0.2732180 , 0.1853594
180 , -0.1037819 , 0.0631484 , 0.4205383 , 0.0675938
181 , -0.0362264 , 0.5095301 , -0.0683738 , 0.7677881
182 , 0.0159976 , 0.7681506 , -0.0400454 , 0.8737407
183 , 0.1115953 , 0.0651552 , -0.3600297 , 0.0538556
184 , -0.0387171 , 0.4819357 , 0.0408629 , 0.8862046
185 , -0.0942775 , 0.0999422 , 0.3902705 , 0.0509482
186 , -0.0372132 , 0.5244272 , -0.0271894 , 0.8922406
187 , 0.0051455 , 0.9262074 , 0.3592952 , 0.1092311
188 , -0.1092322 , 0.0570053 , 0.5672187 , 0.0157360
189 , -0.0441784 , 0.4638960 , 0.3987851 , 0.0267593
18 , 0.0270640 , 0.6211818 , 0.0684879 , 0.7558434
190 , 0.0426208 , 0.4430416 , -0.2288838 , 0.3291208
191 , -0.1175053 , 0.0371227 , 0.6178103 , 0.0046866
192 , -0.1173738 , 0.0472911 , 0.5378725 , 0.0015979
193 , -0.0958261 , 0.0943561 , 0.5137585 , 0.0127538
194 , 0.0277406 , 0.6107075 , -0.1122381 , 0.7162481
195 , 0.0772604 , 0.1822604 , -0.4695269 , 0.0205845
196 , 0.0680162 , 0.2491275 , -0.4608609 , 0.0280658
197 , -0.0248179 , 0.6796998 , -0.0112022 , 0.9565825
198 , 0.0520294 , 0.3555917 , -0.4510453 , 0.0824144
199 , 0.0373238 , 0.5165800 , -0.1566583 , 0.5196036
19 , 0.2218825 , 0.0001569 , -0.6377008 , 0.0002508
1 , 0.0954682 , 0.0966112 , -0.4753960 , 0.0239241
200 , 0.0027779 , 0.9597417 , 0.0818121 , 0.7543377
20 , 0.0718567 , 0.2134587 , -0.0739877 , 0.7379845
21 , 0.0233702 , 0.6983176 , -0.0740449 , 0.7109700
22 , 0.1489667 , 0.0064995 , -0.6111502 , 0.0146902
23 , 0.0446309 , 0.4544473 , -0.1022748 , 0.5954886
24 , 0.0521897 , 0.3625115 , -0.1542158 , 0.4428316
25 , 0.0286770 , 0.5973035 , -0.4592982 , 0.1900374
26 , 0.1067729 , 0.0490340 , -0.3285731 , 0.2006688
27 , 0.0740375 , 0.2178251 , -0.1403696 , 0.4129826
28 , 0.0420797 , 0.4554246 , 0.0206738 , 0.9268277
29 , -0.0308793 , 0.6017557 , -0.0649474 , 0.7645003
2 , 0.0773904 , 0.1991757 , -0.4693133 , 0.0104530
30 , -0.1187816 , 0.0285169 , 0.4077618 , 0.1542705
31 , 0.0142196 , 0.7918909 , -0.1386066 , 0.5829123
32 , 0.0066824 , 0.9074751 , -0.1274318 , 0.5504912
33 , -0.0370172 , 0.5394770 , 0.4268833 , 0.0248013
34 , 0.0127315 , 0.8180479 , 0.2197207 , 0.3492275
35 , 0.0315267 , 0.5688872 , -0.4065928 , 0.0722489
36 , 0.0119009 , 0.8214253 , 0.2435904 , 0.4209534
37 , 0.0326092 , 0.5472582 , 0.1338308 , 0.6131968
38 , -0.0251274 , 0.6825298 , 0.1783229 , 0.3482778
39 , -0.0097670 , 0.8615407 , 0.1491236 , 0.5253663
3 , 0.0285756 , 0.6334883 , -0.1769907 , 0.3343500
40 , 0.1215891 , 0.0261428 , -0.3101232 , 0.1683441
41 , -0.0246346 , 0.6656506 , 0.1620538 , 0.4600808
42 , 0.0056053 , 0.9233883 , -0.2654714 , 0.1820573
43 , 0.0317122 , 0.5807412 , 0.2492367 , 0.3498018
44 , -0.0128078 , 0.8281635 , 0.2284879 , 0.2965820
45 , -0.0162949 , 0.7823061 , 0.1083143 , 0.6285369
46 , -0.0526217 , 0.3391653 , 0.3056031 , 0.2098771
47 , -0.0388796 , 0.4808945 , 0.1474898 , 0.5499247
48 , -0.1108965 , 0.0531671 , 0.4993293 , 0.0066464
49 , -0.0394025 , 0.4978110 , 0.0583428 , 0.7736420
4 , 0.0103642 , 0.8601869 , -0.1887542 , 0.2837556
50 , 0.0551749 , 0.3489428 , -0.1494372 , 0.4997930
51 , 0.0244908 , 0.6672701 , -0.1321520 , 0.5675554
52 , 0.0095772 , 0.8727531 , -0.0780367 , 0.6959911
53 , -0.1065097 , 0.0800944 , 0.1774961 , 0.3829370
54 , 0.0341857 , 0.5410452 , -0.2064036 , 0.3133097
55 , -0.0080686 , 0.8833067 , -0.3190701 , 0.1809851
56 , 0.0834836 , 0.1544345 , -0.2793628 , 0.1603061
57 , 0.0842511 , 0.1282868 , -0.3449036 , 0.1605249
58 , 0.0776042 , 0.1576492 , -0.2927181 , 0.2218466
59 , 0.0223066 , 0.6754404 , -0.2595993 , 0.4681632
5 , 0.0185709 , 0.7470132 , -0.2864235 , 0.1571146
60 , -0.0202405 , 0.7143121 , 0.1946999 , 0.4903182
61 , 0.0285006 , 0.6276742 , 0.0129715 , 0.9523552
62 , -0.1277767 , 0.0221147 , 0.5580396 , 0.0149880
63 , 0.0174650 , 0.7585077 , 0.1352092 , 0.4966917
64 , 0.0140965 , 0.8034369 , 0.0531034 , 0.8296640
65 , 0.0122619 , 0.8235407 , 0.1054287 , 0.6933825
66 , -0.0586650 , 0.3333707 , 0.1562735 , 0.4415604
67 , -0.0569070 , 0.2997186 , 0.1650349 , 0.5563018
68 , -0.0610489 , 0.2718024 , 0.3259882 , 0.2024530
69 , -0.0661942 , 0.2546759 , 0.4309395 , 0.0228228
6 , -0.0170186 , 0.7728106 , -0.1275622 , 0.4985527
70 , -0.0737860 , 0.1903441 , 0.2520954 , 0.2986175
71 , -0.0243919 , 0.6774909 , 0.2214644 , 0.2665263
72 , 0.0149249 , 0.7949380 , 0.0260871 , 0.9021812
73 , -0.0150462 , 0.7990278 , 0.1948444 , 0.2863037
74 , -0.0409980 , 0.5143834 , 0.1806424 , 0.3144801
75 , 0.0411032 , 0.4480130 , -0.2244983 , 0.3587860
76 , -0.0822056 , 0.1609008 , 0.2917821 , 0.1278110
77 , 0.0779354 , 0.1450108 , -0.3885208 , 0.1390093
78 , 0.0736729 , 0.2171350 , -0.4621451 , 0.0178932
79 , 0.1638638 , 0.0051512 , -0.4897673 , 0.0144272
7 , 0.0056954 , 0.9201619 , -0.1361649 , 0.4939484
80 , -0.0879174 , 0.1237698 , 0.3803433 , 0.0869369
81 , -0.1061746 , 0.0742369 , 0.4216281 , 0.0135548
82 , -0.0628821 , 0.2884889 , 0.3686701 , 0.0342409
83 , 0.0074154 , 0.8953625 , -0.1202240 , 0.6451015
84 , -0.0168767 , 0.7646149 , 0.3713143 , 0.1134678
85 , 0.0419181 , 0.4706089 , -0.1736693 , 0.4456467
86 , -0.0188160 , 0.7327848 , 0.0175587 , 0.9503577
87 , 0.0412573 , 0.4641277 , 0.0367659 , 0.8918911
88 , -0.0917320 , 0.1235295 , 0.5107668 , 0.0035010
89 , -0.0277590 , 0.6445101 , 0.4254529 , 0.0139027
8 , -0.0580313 , 0.3094738 , -0.0432844 , 0.8083548
90 , 0.0159924 , 0.7805683 , 0.1089527 , 0.6123410
91 , 0.0264823 , 0.6560738 , 0.1010018 , 0.5888601
92 , -0.0266601 , 0.6308676 , -0.0820425 , 0.7033542
93 , -0.0819995 , 0.1332661 , 0.3035214 , 0.1719583
94 , -0.0090222 , 0.8663868 , 0.0742115 , 0.8049129
95 , 0.0039723 , 0.9456453 , 0.0450848 , 0.8374712
96 , -0.0064527 , 0.9104419 , -0.0928518 , 0.6770690
97 , 0.0360221 , 0.5454564 , -0.2409359 , 0.2444184
98 , 0.0075933 , 0.8987008 , 0.0737698 , 0.6994199
99 , 0.0046276 , 0.9347535 , -0.2308837 , 0.4044506
9 , 0.0443102 , 0.4442081 , -0.0635265 , 0.7517840
